anc_idx,aug_idx,distance
3230,36151,1.8411678554036435
3230,36152,4.858388003501039
3230,36153,1.6751534295597632
3230,36154,4.038924082384777
3231,36155,1.229013989096086
3231,36156,2.2567111015457635
3231,36157,4.134981976260476
3231,36158,2.2496251990429443
3231,36159,2.2508120713052704
3232,36160,3.4350396498081155
3232,36161,1.9653031685883695
3232,36162,2.44259716570534
3232,36163,2.8526338999327088
3232,36164,4.051751714174541
3233,36165,3.6074050049098187
3233,36166,2.284346832226563
3233,36167,2.5227974345727273
3233,36168,3.9922801281010023
3233,36169,1.8092672614522756
3234,36170,2.6537093655477775
3234,36171,11.582098087862542
3234,36172,2.051639328549064
3234,36173,4.43457375877858
3234,36174,2.051639328549064
3235,36175,4.594076105304851
3235,36176,2.133257577608816
3235,36177,1.9188196027135938
3235,36178,1.7503816582782727
3235,36179,2.4287842685482257
3236,36180,2.301315721414134
3236,36181,13.653504448845377
3236,36182,3.560847882930589
3236,36183,2.915654227508539
3236,36184,3.9382294510639855
3237,36185,2.9476293354195224
3237,36186,4.809253512177893
3237,36187,4.067778428313158
3237,36188,1.8715518948492107
3237,36189,1.8947651798556602
3238,36190,4.169248592464122
3238,36191,1.3147151557958987
3238,36192,2.3482622973577185
3238,36193,3.129090091516908
3238,36194,3.790289902857758
3239,36195,1.9277595311966105
3239,36196,1.7624361031222733
3239,36197,1.8362108581281724
3239,36198,1.8051447901801168
3239,36199,2.391397875433437
3240,36200,4.5960020099029
3240,36201,4.48737700220394
3240,36202,4.485682322368045
3240,36203,4.49597091003645
3240,36204,5.3270945868187285
3241,36205,5.223812696978355
3241,36206,2.017939894259817
3241,36207,3.682376841843042
3241,36208,2.738566527330162
3241,36209,3.1605616448447083
3242,36210,3.2486785901156674
3242,36211,2.5426424634504827
3242,36212,5.028886810455245
3242,36213,3.1384994516446647
3242,36214,2.829499357124504
3243,36215,1.8696802763732214
3243,36216,2.2586400027286895
3243,36217,3.0602577812535974
3243,36218,2.120877045530464
3243,36219,1.9119291306129476
3244,36220,2.573286915635586
3244,36221,1.9144291252321128
3244,36222,2.2038676945831583
3244,36223,1.9311535882282709
3244,36224,3.858803800444782
3245,36225,5.6389996047223825
3245,36226,3.605303792470768
3245,36227,3.4195807191224117
3245,36228,3.617225967448826
3245,36229,0.7814132130743535
3246,36230,2.0608175088119265
3246,36231,2.0608175088119265
3246,36232,3.576595012019458
3246,36233,1.726618963756913
3246,36234,10.94684119541769
3247,36235,4.502815819019593
3247,36236,5.142557501162977
3247,36237,2.5511954928793457
3247,36238,2.2176133488688574
3247,36239,2.276970135024311
3248,36240,5.523071633730019
3248,36241,4.8915007297741875
3248,36242,2.3400451763447903
3248,36243,2.3668958747708233
3248,36244,2.045633206154627
3249,36245,4.140800733705776
3249,36246,2.511745857916385
3249,36247,3.3354396808763207
3249,36248,2.4268890220182575
3249,36249,3.4530374884844095
3250,36250,2.469327680313719
3250,36251,12.028543042750737
3250,36252,2.615940960936177
3250,36253,2.097685263608895
3250,36254,2.1621997591823527
3251,36255,2.3525038883336786
3251,36256,5.380872951860833
3251,36257,3.5054317913600235
3251,36258,3.587111609539336
3251,36259,3.7160598485938303
3252,36260,5.821402962872137
3252,36261,2.7826670588168487
3252,36262,2.6961208284631266
3252,36263,2.7252923106131477
3252,36264,2.7252923106131477
3253,36265,3.6325716984834315
3253,36266,2.4234751012773157
3253,36267,4.487872507969528
3253,36268,10.938971324800052
3253,36269,4.8086590408042
3254,36270,2.972424158780782
3254,36271,5.060424685245283
3254,36272,2.138636317893786
3254,36273,2.196808711546797
3254,36274,2.512773393973774
3255,36275,5.5035401079783455
3255,36276,2.403714542875564
3255,36277,2.735086710472724
3255,36278,2.7051462914557542
3255,36279,2.461723946984213
3256,36280,3.7646316291691138
3256,36281,4.5996304615817065
3256,36282,2.571852416034087
3256,36283,2.414898164482249
3256,36284,1.8623904579157098
3257,36285,3.240592125969143
3257,36286,3.0637131191287166
3257,36287,5.889386230129196
3257,36288,2.4825252313349004
3257,36289,3.4611605002976633
3258,36290,4.923470916290089
3258,36291,3.6982857167976366
3258,36292,1.806558471854485
3258,36293,4.238461540492271
3258,36294,1.8207692730254859
3259,36295,4.353162444837481
3259,36296,2.1755947742818647
3259,36297,2.209933721793669
3259,36298,2.084018050849451
3259,36299,3.9120356285102367
3260,36300,6.0702789213198125
3260,36301,3.6493655444751316
3260,36302,3.06611335898492
3260,36303,2.167264221119772
3260,36304,3.8739404443326886
3261,36305,2.5768392635074004
3261,36306,5.858907905954869
3261,36307,9.095840893648774
3261,36308,5.162841145307998
3261,36309,1.7162133916223234
3262,36310,3.0693440811942483
3262,36311,5.88669687373962
3262,36312,3.341256044948203
3262,36313,4.4414015576913215
3262,36314,4.046171876300297
3263,36315,5.209681846665525
3263,36316,2.805342034905616
3263,36317,2.4868612468892963
3263,36318,2.4850362979647116
3263,36319,4.639119124384154
3264,36320,4.420702313196988
3264,36321,2.969983779056863
3264,36322,2.131993077729863
3264,36323,2.8164583230627787
3264,36324,12.520288039184992
3265,36325,2.7231578229785334
3265,36326,2.8250082625235566
3265,36327,4.204509489428253
3265,36328,3.9508008182654444
3265,36329,5.0759360318072275
3266,36330,3.9835494430272442
3266,36331,3.613860862258452
3266,36332,2.064251930290877
3266,36333,1.7539223189702404
3266,36334,1.32496214558612
3267,36335,3.619023262773844
3267,36336,2.3504438886286194
3267,36337,11.445658452376216
3267,36338,1.6994886012763621
3267,36339,1.7824073650477295
3268,36340,2.3441659813025075
3268,36341,3.227583242422759
3268,36342,2.400569532949933
3268,36343,2.1032524853034786
3268,36344,3.0591132166217454
3269,36345,3.647821653931481
3269,36346,8.842139361448382
3269,36347,1.9356915615213832
3269,36348,5.57036679680806
3269,36349,1.2526997455014544
3270,36350,2.045984198791629
3270,36351,5.223545777984137
3270,36352,3.2140944109919523
3270,36353,2.979412327224102
3270,36354,3.7083509736989884
3271,36355,1.9984304828887365
3271,36356,2.1115812847140223
3271,36357,2.1253384139237177
3271,36358,2.1820465156842026
3271,36359,1.9328936091046587
3272,36360,4.556416611237871
3272,36361,5.130621161084197
3272,36362,4.616939498583458
3272,36363,5.045967809769834
3272,36364,1.9046799250022586
3273,36365,4.477496417975071
3273,36366,6.29020769224588
3273,36367,4.188321003078587
3273,36368,4.4756283219111985
3273,36369,4.374386984056673
3274,36370,1.741046393109142
3274,36371,1.9322334402383785
3274,36372,2.9109046865711763
3274,36373,3.191113139207552
3274,36374,4.255917597890406
3275,36375,3.290549916629943
3275,36376,2.4062513608433234
3275,36377,2.3026730113016987
3275,36378,4.33530246342792
3275,36379,2.808116241219503
3276,36380,2.875773615468785
3276,36381,1.0819675145115804
3276,36382,2.37223910930208
3276,36383,5.081843218841852
3276,36384,2.48991804526606
3277,36385,2.3163037135691464
3277,36386,1.8449495325568699
3277,36387,1.7690347698431257
3277,36388,3.8254506267219117
3277,36389,3.346770954724272
3278,36390,3.73616565160654
3278,36391,3.349792267615336
3278,36392,3.5832639072699903
3278,36393,2.6013433009043454
3278,36394,2.932097525551775
3279,36395,1.6847557016566643
3279,36396,13.11955945068514
3279,36397,2.9167245445795733
3279,36398,2.4175670907692077
3279,36399,2.076599699771853
3280,36400,3.9804714776573533
3280,36401,2.2650605540659305
3280,36402,2.353576553281832
3280,36403,12.597618717019406
3280,36404,2.2650605540659305
3281,36405,6.762310291891241
3281,36406,12.930659090838756
3281,36407,2.118629643586123
3281,36408,6.49698325264059
3281,36409,2.118629643586123
3282,36410,4.2332025904766
3282,36411,12.85771175230796
3282,36412,3.8554864455487805
3282,36413,3.280134427508594
3282,36414,2.652934398436659
3283,36415,9.132986390765668
3283,36416,6.955384596627333
3283,36417,2.8297639355494226
3283,36418,3.4123323943720885
3283,36419,3.239029510578935
3284,36420,2.9204000893160855
3284,36421,2.6024705661886007
3284,36422,5.59328947775316
3284,36423,5.446443878468828
3284,36424,4.3178599192295595
3285,36425,4.216696890777652
3285,36426,2.1574963816001387
3285,36427,3.732025952277517
3285,36428,6.574663903693066
3285,36429,1.8910082427908887
3286,36430,2.212626103175572
3286,36431,3.2101355805962286
3286,36432,4.115094862631617
3286,36433,12.78463705164246
3286,36434,2.039752430961235
3287,36435,4.961160209586572
3287,36436,4.403413462483741
3287,36437,4.433514502106958
3287,36438,2.3146259225248103
3287,36439,4.115749492720695
3288,36440,1.7374318244804994
3288,36441,3.724747724719101
3288,36442,4.153690760905703
3288,36443,4.216892632487785
3288,36444,3.243767940138808
3289,36445,2.0658370060519875
3289,36446,2.6045011403559184
3289,36447,1.6905220895973907
3289,36448,1.9064630061223387
3289,36449,4.094962991165817
3290,36450,2.5959197957488604
3290,36451,3.319446158494058
3290,36452,2.290971603116958
3290,36453,2.836469651817261
3290,36454,3.545810870580138
3291,36455,4.447078131116764
3291,36456,5.056676754264347
3291,36457,2.262848692458877
3291,36458,2.843154200460598
3291,36459,2.1493046318150957
3292,36460,2.6330442396021354
3292,36461,3.989295738674936
3292,36462,2.7809292554623624
3292,36463,3.5359761508381307
3292,36464,2.707630360470232
3293,36465,1.9766408569392078
3293,36466,2.11970573451703
3293,36467,1.9860270163179858
3293,36468,2.632444660762051
3293,36469,3.963409121819865
3294,36470,2.400739172895095
3294,36471,2.1616246137467567
3294,36472,3.2016217404123664
3294,36473,2.4273146944053536
3294,36474,2.378734563844102
3295,36475,3.3247784495403843
3295,36476,3.396299295547382
3295,36477,4.287329876210405
3295,36478,9.602231832563108
3295,36479,3.1379568618808524
3296,36480,3.105913449782107
3296,36481,4.394949999832349
3296,36482,3.198592876980016
3296,36483,4.09176875784188
3296,36484,3.284077960859065
3297,36485,6.645817857407176
3297,36486,2.0831405139487518
3297,36487,4.210241606485582
3297,36488,1.9285684312915634
3297,36489,2.1064529706190576
3298,36490,1.1794625556651384
3298,36491,2.0106125960735497
3298,36492,2.082423088002804
3298,36493,1.1794625556651384
3298,36494,1.8887522924818303
3299,36495,2.586575364890942
3299,36496,4.566099018587455
3299,36497,2.2374052120784094
3299,36498,6.875458298858836
3299,36499,4.579245642188998
3300,36500,3.4661352511155616
3300,36501,1.5906154828618881
3300,36502,1.2346059052230507
3300,36503,2.2627023397403647
3300,36504,3.2583277536648088
3301,36505,1.9905783082159083
3301,36506,1.9905783082159083
3301,36507,2.3502375570294625
3301,36508,1.931512211202945
3301,36509,2.3667831685402345
3302,36510,3.2090611881245725
3302,36511,2.3636099482351525
3302,36512,3.784847048325643
3302,36513,4.49062274521667
3302,36514,3.5094183828717056
3303,36515,7.59262757785258
3303,36516,2.6203302407835265
3303,36517,3.7902068893686627
3303,36518,4.426821369871575
3303,36519,2.7293595693389476
3304,36520,3.7003340865001593
3304,36521,2.211680624024605
3304,36522,4.376985148296127
3304,36523,4.569295342467439
3304,36524,4.057490506587452
3305,36525,2.712141934383043
3305,36526,2.712803723039887
3305,36527,2.8863966861219588
3305,36528,4.921930538395854
3305,36529,2.712141934383043
3306,36530,2.7150890347595245
3306,36531,2.7152487122176114
3306,36532,3.2964765386446464
3306,36533,3.2964765386446464
3306,36534,5.216961771421963
3307,36535,2.3161470550035
3307,36536,2.571242602149889
3307,36537,3.0616221025681902
3307,36538,2.9980306095278495
3307,36539,15.397457561503437
3308,36540,2.1129638182602726
3308,36541,2.625994598018894
3308,36542,3.5247086813785993
3308,36543,2.2862339132364564
3308,36544,2.5266145938284903
3309,36545,11.665357546532414
3309,36546,2.75626734484806
3309,36547,2.340846656460899
3309,36548,4.463626640326515
3309,36549,4.4347098241843845
3310,36550,4.459788807658097
3310,36551,2.4574243822992274
3310,36552,2.219196510446407
3310,36553,2.16213212511711
3310,36554,4.770308148355245
3311,36555,2.853084409561848
3311,36556,1.8898242454657725
3311,36557,2.7064659061055822
3311,36558,2.530396225517996
3311,36559,3.7614833269397683
3312,36560,3.717909706767582
3312,36561,2.7666048352201624
3312,36562,4.849423302580923
3312,36563,4.469935063409588
3312,36564,2.2350739010391556
3313,36565,2.000056199521923
3313,36566,2.3559804509782682
3313,36567,2.1404365811399897
3313,36568,4.9544568952364445
3313,36569,1.90600327475949
3314,36570,5.026966843336956
3314,36571,0.6568634404294303
3314,36572,1.9061239952806561
3314,36573,1.8209430076903876
3314,36574,1.881729636372167
3315,36575,3.0990848479789115
3315,36576,3.0651641082317775
3315,36577,3.1299103383060487
3315,36578,3.835883271893569
3315,36579,4.039296044767794
3316,36580,1.926550486482029
3316,36581,2.2158335452826825
3316,36582,1.9239176775329512
3316,36583,1.926550486482029
3316,36584,1.870862049102246
3317,36585,3.323776439821255
3317,36586,0.8156518021697026
3317,36587,2.1506520652064385
3317,36588,3.774760618868922
3317,36589,0.8156518021697026
3318,36590,10.193323777065915
3318,36591,5.417441917306332
3318,36592,2.3280301455761676
3318,36593,4.414716580813958
3318,36594,1.2678560131810954
3319,36595,2.9242599040439368
3319,36596,4.240007603820009
3319,36597,2.2710354875803023
3319,36598,2.2710354875803023
3319,36599,2.6618094982059395
3320,36600,10.533502839674913
3320,36601,2.6518415656310945
3320,36602,1.4751685541231963
3320,36603,3.318980291920022
3320,36604,2.3673061896420844
3321,36605,2.5531375543542936
3321,36606,3.029786862661817
3321,36607,2.590116233807242
3321,36608,3.778680150527768
3321,36609,3.6003864690267875
3322,36610,2.3404212458017466
3322,36611,3.6392681264989633
3322,36612,2.3627323441237653
3322,36613,2.2900991751176725
3322,36614,2.5693988199252513
3323,36615,1.2474467693253706
3323,36616,2.789749473127462
3323,36617,2.906947860967259
3323,36618,2.4531288033048946
3323,36619,1.2474467693253706
3324,36620,2.379197430622707
3324,36621,1.80530560707378
3324,36622,1.8581793904763129
3324,36623,2.228577494237616
3324,36624,1.7636357068871351
3325,36625,3.3584172275213904
3325,36626,3.6809903235806383
3325,36627,3.4061856626036326
3325,36628,4.297478243466125
3325,36629,2.4013813915429862
3326,36630,2.4726848417967275
3326,36631,2.3702197583169484
3326,36632,2.3702197583169484
3326,36633,3.669436688463095
3326,36634,8.840064221973904
3327,36635,2.751215273463908
3327,36636,1.9540530207799218
3327,36637,2.3635035294044946
3327,36638,2.751215273463908
3327,36639,2.7089692634829365
3328,36640,2.156114299952245
3328,36641,2.217693989253268
3328,36642,8.71450189644413
3328,36643,4.303772505262893
3328,36644,2.4718622988354664
3329,36645,2.118606419185342
3329,36646,2.891063194069748
3329,36647,2.102859611832595
3329,36648,2.0583954158867197
3329,36649,2.0497472337237643
3330,36650,2.8196817322438656
3330,36651,2.506085046977924
3330,36652,3.136441066019487
3330,36653,3.796790955539551
3330,36654,9.838288891411889
3331,36655,6.403202030303303
3331,36656,3.2966772291053505
3331,36657,2.6403825496221978
3331,36658,3.024460950841488
3331,36659,4.684495179130675
3332,36660,2.4089962238204317
3332,36661,2.3632356536817283
3332,36662,2.6979186019422965
3332,36663,3.938508950641089
3332,36664,2.411050778093701
3333,36665,4.015536182356914
3333,36666,3.16499990570272
3333,36667,1.9530485028545055
3333,36668,3.0233476052717068
3333,36669,4.595294476866805
3334,36670,2.1562326276056023
3334,36671,2.1562326276056023
3334,36672,2.4318508601173137
3334,36673,3.8108199348381286
3334,36674,2.747252107050277
3335,36675,6.4473243889532865
3335,36676,2.084183879848883
3335,36677,2.623688889263926
3335,36678,2.7054569923274547
3335,36679,2.6857730537017126
3336,36680,2.4012462717192835
3336,36681,1.5103801737873235
3336,36682,3.4325432295991725
3336,36683,2.0046594368032578
3336,36684,1.99563690300329
3337,36685,1.9964934250334094
3337,36686,1.453304204254278
3337,36687,2.3592685125174535
3337,36688,2.082781643359429
3337,36689,2.8038379178047164
3338,36690,2.4638304554327033
3338,36691,2.2873634575487176
3338,36692,2.447252862423185
3338,36693,2.4638304554327033
3338,36694,4.373244111399406
3339,36695,3.1219761927463767
3339,36696,2.0711624009771783
3339,36697,3.630233941921838
3339,36698,2.0711624009771783
3339,36699,2.3460854031287375
3340,36700,2.397594164601006
3340,36701,3.433074557545417
3340,36702,3.3043896178577583
3340,36703,1.9716093577540303
3340,36704,4.093511799529702
3341,36705,2.137960303867477
3341,36706,2.131985763786308
3341,36707,3.689299849844697
3341,36708,2.8595875738960337
3341,36709,2.137960303867477
3342,36710,1.854186409892051
3342,36711,1.984420621375214
3342,36712,2.5775429265437815
3342,36713,3.385833551471375
3342,36714,4.229975455104019
3343,36715,3.2434043383189453
3343,36716,2.894096699761819
3343,36717,2.4325615813539656
3343,36718,2.975008365919618
3343,36719,2.7386963070755073
3344,36720,4.118399859130555
3344,36721,3.9686996778142896
3344,36722,2.166048462019452
3344,36723,4.366449462827293
3344,36724,4.177693246422298
3345,36725,2.2724963078043285
3345,36726,2.3679957179571485
3345,36727,3.40980842891827
3345,36728,2.356651880868166
3345,36729,2.7482362177335777
3346,36730,2.6967330506275635
3346,36731,3.9905155196506095
3346,36732,2.907544407946166
3346,36733,2.878802690768766
3346,36734,4.626411964622599
3347,36735,3.0762368681263395
3347,36736,3.0741970664050937
3347,36737,2.232322427571689
3347,36738,3.5416978177869796
3347,36739,3.5226385516907364
3348,36740,3.184762106977373
3348,36741,2.756760726180453
3348,36742,2.009841365436622
3348,36743,1.9962663139092691
3348,36744,1.12454431200228
3349,36745,2.498882735831736
3349,36746,4.441532221503181
3349,36747,1.8913257953951572
3349,36748,2.0244220970636593
3349,36749,2.730488111975788
3350,36750,1.9679050389717996
3350,36751,3.57393100709192
3350,36752,4.368510940643928
3350,36753,3.8543140979973134
3350,36754,1.8852398296829551
3351,36755,2.4094892192041395
3351,36756,2.7781236664865516
3351,36757,3.6173648459902465
3351,36758,3.730559824707463
3351,36759,2.324690388787392
3352,36760,3.72991400658353
3352,36761,3.8743478981964894
3352,36762,3.706443787681144
3352,36763,4.2220967664965
3352,36764,8.0147375308061
3353,36765,1.934454191825452
3353,36766,3.6892075171640335
3353,36767,5.1336682254216965
3353,36768,1.9534318980856145
3353,36769,3.3420573622970977
3354,36770,4.1596828303814375
3354,36771,2.2662964752773394
3354,36772,2.036852466095601
3354,36773,4.843622072514771
3354,36774,1.9170544858818601
3355,36775,5.946837225018258
3355,36776,4.373303375041403
3355,36777,2.522544102584497
3355,36778,2.8975163031994096
3355,36779,2.177091705696259
3356,36780,3.791599793888879
3356,36781,1.0213870044054623
3356,36782,2.659539174077391
3356,36783,2.0861216829267546
3356,36784,2.095776105344044
3357,36785,2.5479678275139475
3357,36786,3.3926563501673157
3357,36787,3.3926563501673157
3357,36788,2.713647895918865
3357,36789,2.7732840846924947
3358,36790,3.7188355409476888
3358,36791,2.723796060818721
3358,36792,2.7626492088390875
3358,36793,3.7938169499386247
3358,36794,4.7249054463137075
3359,36795,2.4467721676205536
3359,36796,2.8854267316662345
3359,36797,1.6253925222515502
3359,36798,4.082349699548753
3359,36799,2.521675234868909
3360,36800,2.345362525783817
3360,36801,1.9049274898797022
3360,36802,10.891211681267775
3360,36803,2.3427548225898813
3360,36804,2.3084359633473674
3361,36805,9.996398878732517
3361,36806,4.395652336436792
3361,36807,4.530135624248573
3361,36808,2.607514513527456
3361,36809,4.600692450589609
3362,36810,4.970344278689081
3362,36811,2.9551002584499604
3362,36812,2.6464187749425063
3362,36813,2.6464187749425063
3362,36814,2.361277495118305
3363,36815,1.7201517747550885
3363,36816,7.625692676398173
3363,36817,2.267251063613569
3363,36818,2.267251063613569
3363,36819,2.2520063638804193
3364,36820,2.551848762594343
3364,36821,10.50593682086119
3364,36822,2.551848762594343
3364,36823,3.9935910169717905
3364,36824,3.058317888786187
3365,36825,2.5802246020766653
3365,36826,3.624195769110296
3365,36827,1.1024486184824085
3365,36828,4.015479547421227
3365,36829,2.659474498408246
3366,36830,81.24843289202839
3366,36831,4.3879929113838
3366,36832,2.1183083087740195
3366,36833,2.6760401890671535
3366,36834,2.0623718766831765
3367,36835,2.366843307233731
3367,36836,2.5951875695753888
3367,36837,3.660459319954597
3367,36838,4.1587805372842395
3367,36839,3.9755687578552092
3368,36840,1.9714163207365567
3368,36841,3.5611102266138857
3368,36842,1.9761808892152581
3368,36843,1.9761808892152581
3368,36844,2.4790150788847924
3369,36845,2.4203443113045235
3369,36846,2.3247383899672927
3369,36847,2.204730246330221
3369,36848,2.195554633220772
3369,36849,2.2520664628871865
3370,36850,3.1275736701242813
3370,36851,3.817970174700762
3370,36852,2.520758930847818
3370,36853,2.2346014716363505
3370,36854,4.166981694163808
3371,36855,3.981138680379274
3371,36856,1.9367946860646224
3371,36857,4.697459022997726
3371,36858,2.505869241616633
3371,36859,4.837098294673976
3372,36860,2.4131542729802495
3372,36861,2.853874094681023
3372,36862,4.034161146048207
3372,36863,5.771704060226891
3372,36864,4.255746186763628
3373,36865,3.0737456190297934
3373,36866,2.1950930709729204
3373,36867,3.4501446170359404
3373,36868,2.688870719538957
3373,36869,2.056999296005092
3374,36870,2.9347024942677447
3374,36871,2.7403665738936245
3374,36872,3.6317775381336506
3374,36873,4.288774743224528
3374,36874,4.863869212794705
3375,36875,4.5505392432841
3375,36876,2.915710703672965
3375,36877,4.8451769953315
3375,36878,2.651943072587809
3375,36879,6.017899584131312
3376,36880,3.7209839084764016
3376,36881,4.082879208485311
3376,36882,9.207167596918163
3376,36883,6.521912274577723
3376,36884,3.8188573578633993
3377,36885,3.465556551322473
3377,36886,3.43775635421769
3377,36887,1.9410073092130014
3377,36888,3.675901527798321
3377,36889,4.047727056533797
3378,36890,5.529518931971851
3378,36891,3.68321753193219
3378,36892,3.5585659656541804
3378,36893,2.228080053069648
3378,36894,2.34514444304302
3379,36895,2.16548939578106
3379,36896,3.637961498736683
3379,36897,2.1599392624583373
3379,36898,2.3141998699711808
3379,36899,2.037183251309467
3380,36900,4.929569696765981
3380,36901,1.6290248927090696
3380,36902,2.673120810188482
3380,36903,2.551746158339658
3380,36904,2.7801878138476117
3381,36905,2.5906990837466433
3381,36906,1.567921024532512
3381,36907,1.717887181693063
3381,36908,2.464587319935299
3381,36909,2.8255260773652573
3382,36910,2.849519996208772
3382,36911,2.0530159380449082
3382,36912,3.604634383711017
3382,36913,2.1304013763555694
3382,36914,2.1304013763555694
3383,36915,3.721660676306788
3383,36916,5.474873563970051
3383,36917,4.8951971855174605
3383,36918,5.281278317949736
3383,36919,3.8234911682276573
3384,36920,3.6053658924846927
3384,36921,2.4406737147944892
3384,36922,4.46202515290366
3384,36923,2.0012703845540196
3384,36924,2.024230524002965
3385,36925,2.3165687339507115
3385,36926,4.8910497123196155
3385,36927,2.535709116932441
3385,36928,3.2757839367368993
3385,36929,3.3129033008033995
3386,36930,4.3055647486876225
3386,36931,2.0656838052182045
3386,36932,3.5530916646138406
3386,36933,2.565165236309081
3386,36934,2.247928113725201
3387,36935,3.9793652764075644
3387,36936,3.5232690055266653
3387,36937,1.8432232929165497
3387,36938,1.9937095309222854
3387,36939,4.406642489567733
3388,36940,3.08275513592293
3388,36941,3.735230729635743
3388,36942,2.737523625678917
3388,36943,2.910961520787095
3388,36944,3.382482897650445
3389,36945,2.0313174239130634
3389,36946,8.413485792098385
3389,36947,2.8447392443267185
3389,36948,2.31579603798733
3389,36949,2.0790552004601057
3390,36950,4.048689835492019
3390,36951,2.113849564177996
3390,36952,4.812608692438452
3390,36953,2.247780273093669
3390,36954,2.2106167489315727
3391,36955,3.9609366808181306
3391,36956,4.017263172607043
3391,36957,2.378624257169548
3391,36958,4.614416444942948
3391,36959,4.014967994700719
3392,36960,1.876590315350995
3392,36961,2.3175423383762754
3392,36962,2.008145251826379
3392,36963,4.743506656398375
3392,36964,4.743506656398375
3393,36965,2.3763574024733267
3393,36966,7.1314796838501335
3393,36967,2.1060890369316914
3393,36968,4.244050448495843
3393,36969,5.242235719225219
3394,36970,2.0954191263428825
3394,36971,2.7295283072065857
3394,36972,3.2401829933768433
3394,36973,2.557571085725207
3394,36974,2.8859399908470182
3395,36975,5.13755952414185
3395,36976,3.223187284806568
3395,36977,4.026992382924274
3395,36978,2.6638847362820046
3395,36979,2.2536921534799728
3396,36980,2.418606918868887
3396,36981,2.4931182330409785
3396,36982,2.4931182330409785
3396,36983,10.976438175402867
3396,36984,2.392564144677559
3397,36985,2.184318603864073
3397,36986,1.6387509642457587
3397,36987,2.931225520579954
3397,36988,4.204356406680963
3397,36989,2.4774828063538323
3398,36990,3.9210220455493134
3398,36991,4.276940052695543
3398,36992,2.106165182770789
3398,36993,2.8677708692681403
3398,36994,2.548336477564328
3399,36995,2.6681999594889647
3399,36996,1.8739428249262986
3399,36997,2.684480673163144
3399,36998,2.169613106336926
3399,36999,3.675422310532944
3400,37000,5.891384155728843
3400,37001,2.681285671694173
3400,37002,1.9827941364143642
3400,37003,4.377605732260448
3400,37004,4.432129582762995
3401,37005,3.0487904203048704
3401,37006,4.422934276180509
3401,37007,1.198126860321238
3401,37008,2.269524928000438
3401,37009,2.135528022369949
3402,37010,9.093261905946285
3402,37011,2.32590090428459
3402,37012,2.375722215009392
3402,37013,4.493823060541364
3402,37014,1.3392892658885132
3403,37015,2.0243566480940003
3403,37016,1.9405662877784926
3403,37017,2.1036826579777945
3403,37018,1.8872857325380823
3403,37019,2.1473618007339765
3404,37020,2.0963257211873914
3404,37021,2.1379065903684875
3404,37022,2.773037596535384
3404,37023,2.241944789418684
3404,37024,2.37293447715954
3405,37025,3.2149372510187066
3405,37026,3.583322570300127
3405,37027,4.550744767104183
3405,37028,3.5057163946541023
3405,37029,3.5057163946541023
3406,37030,2.3256137154833545
3406,37031,2.3256137154833545
3406,37032,2.2520030898872943
3406,37033,3.963421283288354
3406,37034,1.9619617404147813
3407,37035,4.421982792527847
3407,37036,2.4397131065114723
3407,37037,2.4707506349932724
3407,37038,2.489669094252875
3407,37039,4.135319505325039
3408,37040,2.6810380400338603
3408,37041,1.9023879900846365
3408,37042,3.4538708144106445
3408,37043,12.217051933143278
3408,37044,3.648430923827655
3409,37045,3.433399307090935
3409,37046,3.48299435105057
3409,37047,2.766737188292982
3409,37048,3.1930127769451504
3409,37049,5.11260062803041
3410,37050,2.3737055311832442
3410,37051,12.401209837242476
3410,37052,4.40236313119826
3410,37053,2.9857755463918294
3410,37054,4.766164934192837
3411,37055,4.205963316226757
3411,37056,4.349055864325258
3411,37057,2.580794989784646
3411,37058,4.680162852378383
3411,37059,2.583319599393259
3412,37060,2.168492825026841
3412,37061,2.399280563255461
3412,37062,2.0397510528983585
3412,37063,3.304501578177832
3412,37064,1.810870362367002
3413,37065,2.2070996910345366
3413,37066,2.199463220038391
3413,37067,3.996398451835222
3413,37068,1.7434844321682756
3413,37069,4.183038315991527
3414,37070,4.103748174428924
3414,37071,3.5230738930870857
3414,37072,2.974173622367343
3414,37073,2.702759777022565
3414,37074,12.982654384857863
3415,37075,2.1329400305317052
3415,37076,3.4563923461559267
3415,37077,2.3708267695949448
3415,37078,2.3029649300732107
3415,37079,0.8183518350488285
3416,37080,11.436234944713625
3416,37081,2.547937164814732
3416,37082,3.2575625201069096
3416,37083,2.223037716113193
3416,37084,9.219535858342491
3417,37085,3.8955482102836245
3417,37086,2.483787145173227
3417,37087,4.067664469827598
3417,37088,3.0675102389287847
3417,37089,3.6209779411457
3418,37090,4.602817627892337
3418,37091,2.2517929968043453
3418,37092,1.7463305212654936
3418,37093,1.761042896445291
3418,37094,4.118305681294578
3419,37095,3.092296470965935
3419,37096,2.847889869448133
3419,37097,4.192601242879575
3419,37098,2.2600669373526094
3419,37099,2.428810830766217
3420,37100,2.3557055691939253
3420,37101,2.409740379080361
3420,37102,2.4227456493860493
3420,37103,2.640085805894044
3420,37104,2.3058172683091973
3421,37105,2.2663016566679413
3421,37106,4.056559656490618
3421,37107,2.44298841713004
3421,37108,3.9005579457666575
3421,37109,2.7168931713459403
3422,37110,3.368610257130371
3422,37111,2.7858266583682028
3422,37112,3.142301163610548
3422,37113,2.6291217229425965
3422,37114,3.0839918521841194
3423,37115,3.0336948548559373
3423,37116,4.673667813304375
