,x,y
31102,14.18381,2.942186
31103,14.189524,3.0257068
31104,10.561139,-0.19680907
3524,4.180581,-1.3751636
17620,4.252448,-1.3708118
17621,4.233387,-1.3749858
17622,4.231245,-1.3707011
17623,4.2368193,-1.3688871
17624,4.220578,-1.3566496
5546,10.841121,1.2526515
27730,10.818593,1.3018672
27731,10.892594,1.2494906
27732,10.813642,1.3004292
27733,10.850927,1.2973968
27734,10.79822,1.2228022
7728,9.988416,3.5084815
38640,13.651467,6.5412683
38641,13.803864,6.4701023
38642,10.8281355,4.6451907
38643,11.105552,6.672896
38644,9.296249,0.051270124
8926,13.2090435,4.7939835
44630,10.880235,5.769651
44631,11.221001,6.565608
44632,11.076709,6.597069
44633,13.68861,5.610569
44634,13.644781,5.3091545
3477,9.83931,3.086779
17385,9.877834,3.0940034
17386,9.715313,2.6664155
17387,9.831081,3.0816715
17388,9.742278,2.691954
17389,9.786149,3.1180277
8436,11.26803,-1.0481585
42180,11.2142515,-1.0085565
42181,11.2397585,-1.0058849
42182,11.305722,-1.0632591
42183,11.286677,-1.0468405
42184,11.290632,-1.0524539
9447,7.9255815,8.298025
47235,7.8829284,8.252321
47236,7.8906207,8.292052
47237,7.8801794,8.287419
47238,7.9187922,8.273423
47239,7.890474,8.291704
4735,4.8174725,-1.3150151
23675,4.80148,-1.3140421
23676,4.804209,-1.3158551
23677,4.8198156,-1.3107915
23678,4.803359,-1.2999083
23679,4.8167953,-1.3080378
3536,11.244965,2.3672142
17680,11.230766,2.3140264
17681,11.232612,2.2760682
17682,11.235741,2.38711
17683,11.212565,2.3484752
17684,13.402301,4.280094
200,11.842287,4.626529
1000,11.818521,4.6474648
1001,10.764713,3.388234
1002,12.802681,6.11765
1003,12.757546,6.0936084
1004,12.39974,5.807701
3419,13.252097,6.2744393
17095,10.564663,3.4781215
17096,13.217042,6.2913837
17097,13.297406,6.205041
17098,13.236861,6.387269
17099,10.7979355,5.918779
8109,7.319759,1.7138643
40545,7.2975473,1.6996834
40546,7.31285,1.6460322
40547,7.3029356,1.691376
40548,7.3548827,1.6258222
40549,7.5931334,1.3446482
